ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
582,2801:b0:b0:116:f1a2:45bb:19b:adb8,2600:1901:0:47fc::,55485,443,IPv6,UDP,928.7368421052631,0.03424744444444444444444444444,17646,19,1960.6666666666667,2.111111111111111,9,0.07705675
583,200.18.102.1,200.18.102.102,53,54045,IP,UDP,93.0,0,93,1,93.0,1.0,1,0
584,200.18.102.1,200.18.102.102,53,64325,IP,UDP,256.0,0,256,1,256.0,1.0,1,0
585,200.18.102.1,200.18.102.102,53,50827,IP,UDP,137.0,0,137,1,137.0,1.0,1,0
586,200.18.102.1,200.18.102.102,53,50832,IP,UDP,137.0,0,137,1,137.0,1.0,1,0
587,200.18.102.102,172.217.29.3,52472,443,IP,UDP,241.5,0.03146236363636363636363636364,2898,12,263.45454545454544,1.0909090909090908,11,0.0346086
588,2600:1901:0:47fc::,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,55485,IPv6,UDP,291.93333333333334,0.04272435714285714285714285714,4379,15,486.55555555555554,1.6666666666666667,9,0.074767625
589,172.217.29.3,200.18.102.102,443,52472,IP,UDP,377.64285714285717,0.02456746153846153846153846154,5287,14,406.6923076923077,1.0769230769230769,13,0.02661475
590,20.185.212.106,200.18.102.102,443,59357,IP,TCP,584.5,10.19646684615384615384615385,8183,14,909.2222222222222,1.5555555555555556,9,16.569258625
591,200.18.102.39,200.18.102.102,43606,5000,IP,UDP,1315.7422933655491,0.0003358633617912371134020618557,65346341,49665,4352.94038102851,3.308353317346123,15012,0.001111206315368729598294583972
592,200.18.102.102,200.18.102.1,52364,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
593,200.18.102.102,200.18.102.1,64948,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
594,200.18.102.102,200.18.102.1,63756,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
595,200.18.102.1,200.18.102.102,53,52364,IP,UDP,103.0,0,103,1,103.0,1.0,1,0
596,200.18.102.1,200.18.102.102,53,64948,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
597,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:831::2003,63515,443,IPv6,UDP,258.61538461538464,0.256751,3362,13,280.1666666666667,1.0833333333333333,12,0.280092
598,200.18.102.1,200.18.102.102,53,63756,IP,UDP,135.0,0,135,1,135.0,1.0,1,0
599,2800:3f0:4001:831::2003,2801:b0:b0:116:f1a2:45bb:19b:adb8,443,63515,IPv6,UDP,373.35714285714283,0.2345555384615384615384615385,5227,14,402.0769230769231,1.0769230769230769,13,0.2541018333333333333333333333
600,2801:b0:b0:116:f1a2:45bb:19b:adb8,2800:3f0:4001:80f::2003,64477,443,IPv6,UDP,275.6,0.02586188888888888888888888889,2756,10,275.6,1.0,10,0.02586188888888888888888888889
