ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
122,52.182.143.208,200.18.102.4,443,53898,IP,TCP,191.03773584905662,0.04419343271153846153846153846,10125,53,778.8461538461538,4.076923076923077,13,0.1915048750833333333333333333
123,200.18.102.102,200.18.102.127,138,138,IP,UDP,247.66666666666666,361.3709921665,743,3,247.66666666666666,1.0,3,361.3709921665
124,200.18.102.4,200.133.233.83,60064,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
125,200.18.102.4,200.133.233.83,54860,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
126,200.18.102.4,200.133.233.83,58264,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
127,200.133.233.83,200.18.102.4,53,60064,IP,UDP,103.0,0,103,1,103.0,1.0,1,0
128,200.133.233.83,200.18.102.4,53,54860,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
129,200.133.233.83,200.18.102.4,53,58264,IP,UDP,132.0,0,132,1,132.0,1.0,1,0
130,2801:b0:b0:116:d418:7717:eb06:1d43,2800:3f0:4001:831::2003,54263,443,IPv6,UDP,206.22222222222223,1.123358569529411764705882353,3712,18,218.35294117647058,1.0588235294117647,17,1.193568480125
131,2800:3f0:4001:831::2003,2801:b0:b0:116:d418:7717:eb06:1d43,443,54263,IPv6,UDP,297.95,1.003285418578947368421052632,5959,20,331.05555555555554,1.1111111111111112,18,1.121318997235294117647058824
132,200.18.102.102,239.255.255.250,57427,1900,IP,UDP,217.0,1.012890218333333333333333333,868,4,868.0,4.0,1,0
133,200.18.102.102,239.255.255.250,53887,1900,IP,UDP,218.0,1.012889077333333333333333333,872,4,872.0,4.0,1,0
134,200.18.102.4,200.133.233.83,55345,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
135,200.18.102.4,200.133.233.83,56973,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
136,200.18.102.4,200.133.233.83,57053,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
137,200.133.233.83,200.18.102.4,53,55345,IP,UDP,119.0,0,119,1,119.0,1.0,1,0
138,200.133.233.83,200.18.102.4,53,56973,IP,UDP,107.0,0,107,1,107.0,1.0,1,0
139,200.133.233.83,200.18.102.4,53,57053,IP,UDP,141.0,0,141,1,141.0,1.0,1,0
